Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
14461,NULL,3,2092.66,2,3,4,234
14306,NULL,2,2093.32,2,2,4,224
16875,275,5,2095.53,4,4,4,444
12610,216,5,2099.54,4,4,4,444
15815,35,5,2100.6,2,4,4,244
14640,30,6,2102.34,2,4,4,244
18093,69,4,2106.52,2,3,4,234
18173,68,4,2106.84,2,3,4,234
12856,29,6,2110.1,2,4,4,244
14691,90,5,2114.33,3,4,4,344
18061,65,10,2114.37,2,4,4,244
14360,275,4,2118.03,4,3,4,434
13632,67,5,2118.93,2,4,4,244
15373,638,12,2119.71,4,4,4,444
15722,218,5,2120.91,4,4,4,444
17272,NULL,4,2123.01,1,3,4,134
12909,NULL,5,2129.17,1,4,4,144
12560,242,3,2134.01,4,3,4,434
14341,336,8,2134.17,4,4,4,444
12501,162,1,2139.09,3,1,4,314
14828,162,3,2139.76,3,3,4,334
16456,191,5,2148.75,3,4,4,344
17591,93,7,2153.81,3,4,4,344
12633,305,4,2154.62,4,3,4,434
16966,332,7,2154.97,4,4,4,444
13224,61,2,2155.95,2,2,4,224
17406,70,3,2157.17,2,3,4,234
15834,160,4,2157.28,3,3,4,334
16379,212,4,2157.4,3,3,4,334
14407,129,6,2157.73,3,4,4,344
15665,67,2,2159.81,2,2,4,224
12935,151,7,2160.7,3,4,4,344
15235,577,12,2177.83,4,4,4,444
14700,279,3,2180.35,4,3,4,434
16771,98,5,2180.57,3,4,4,344
15394,NULL,4,2183.54,2,3,4,234
16628,60,5,2188.05,2,4,4,244
12653,NULL,2,2189.45,1,2,4,124
14554,NULL,4,2190.36,2,3,4,234
16076,30,10,2193.93,2,4,4,244
13527,31,7,2195.86,2,4,4,244
13831,577,6,2198.45,4,4,4,444
15123,301,2,2199.31,4,3,4,434
14825,98,12,2200.91,3,4,4,344
14226,60,5,2204.83,2,4,4,244
15179,340,5,2206.95,4,3,4,434
15797,96,4,2207.4,3,3,4,334
16735,100,5,2207.56,3,4,4,344
16743,60,7,2208.45,2,4,4,244
13862,39,8,2209.36,2,4,4,244
12876,NULL,2,2218.02,1,2,4,124
15811,454,6,2218.62,4,4,4,444
13365,182,2,2225.37,3,2,4,324
12783,151,6,2225.91,3,4,4,344
13700,6,10,2228.05,2,4,4,244
18242,66,4,2232.49,2,3,4,234
14432,31,6,2236.58,2,4,4,244
14560,60,22,2237.77,2,4,4,244
17442,63,6,2238.06,2,4,4,244
13994,275,6,2239.41,4,4,4,444
14211,245,9,2241.1,4,4,4,444
16293,92,10,2248.99,3,4,4,344
17954,638,12,2256.56,4,4,4,444
16209,187,5,2262.62,3,4,4,344
16057,5,7,2263.12,2,4,4,244
17696,424,8,2265.91,4,4,4,444
16782,454,13,2267.95,4,4,4,444
14466,60,7,2272.4,2,4,4,244
13317,244,6,2273.68,4,4,4,444
15704,218,4,2275.17,4,3,4,434
17744,281,6,2276.8,4,4,4,444
12584,181,9,2278.75,3,4,4,344
12684,66,7,2283.63,2,4,4,244
12615,274,4,2291.19,4,3,4,434
13115,0,4,2294.78,2,3,4,234
15105,275,7,2298.93,4,4,4,444
16550,546,5,2298.97,4,3,4,434
14930,68,3,2301.46,2,3,4,234
17131,182,5,2301.47,3,4,4,344
15365,245,7,2304.12,4,4,4,444
15288,454,5,2306.52,4,3,4,434
13704,0,9,2308.06,2,4,4,244
17211,577,8,2309.14,4,4,4,444
12782,212,5,2311.12,3,4,4,344
14290,275,5,2314.65,4,4,4,444
14030,63,8,2319.17,2,4,4,244
17313,121,1,2328.84,3,1,4,314
15785,217,5,2328.97,4,4,4,444
17530,454,10,2329.94,4,4,4,444
15281,70,9,2332.15,2,4,4,244
18257,275,8,2337.63,4,4,4,444
18259,485,3,2338.6,4,3,4,434
12704,301,8,2340.84,4,4,4,444
15527,65,8,2346.43,2,4,4,244
17634,93,9,2352.29,3,4,4,344
14309,95,9,2352.53,3,4,4,344
15140,NULL,7,2354.25,2,4,4,244
14502,182,11,2356.1,3,4,4,344
14440,454,5,2357.68,4,3,4,434
12457,244,7,2358.19,4,4,4,444
17434,151,7,2363.94,3,4,4,344
15755,1,6,2364.25,2,4,4,244
13908,96,4,2369.55,3,3,4,334
13722,310,3,2375.41,4,3,4,434
15270,38,7,2379.49,2,4,4,244
14239,184,11,2380.85,3,4,4,344
13975,277,6,2380.94,4,4,4,444
14493,90,5,2383.24,3,4,4,344
17589,61,4,2383.77,2,3,4,234
15271,454,15,2384.54,4,4,4,444
13141,96,5,2388.75,3,4,4,344
18065,95,14,2392.83,3,4,4,344
15980,1,3,2398.86,2,3,4,234
15089,277,6,2403.05,4,4,4,444
15750,151,8,2403.63,3,4,4,344
17722,279,4,2404.24,4,3,4,434
16143,99,6,2405.14,3,4,4,344
13949,214,6,2407.52,3,4,4,344
13471,120,4,2408.99,3,3,4,334
12397,243,2,2409.9,4,2,4,424
14334,93,8,2419.01,3,4,4,344
17071,29,9,2423.99,2,4,4,244
16710,66,10,2425.24,2,4,4,244
15033,212,10,2428.66,3,4,4,344
14766,66,6,2438.63,2,4,4,244
12913,38,5,2443.13,2,4,4,244
12517,29,5,2443.91,2,4,4,244
14163,64,4,2445.91,2,3,4,234
15674,66,5,2446.6,2,4,4,244
13588,90,9,2450.15,3,4,4,344
15673,96,4,2452.15,3,3,4,334
13784,39,11,2462.79,2,4,4,244
12455,279,6,2466.86,4,4,4,444
17164,33,7,2467.35,2,4,4,244
17188,60,7,2474.23,2,4,4,244
17682,546,6,2474.33,4,4,4,444
13507,181,4,2479.16,3,3,4,334
15932,96,8,2480.27,3,4,4,344
14315,338,6,2481.13,4,4,4,444
14701,189,9,2482.78,3,4,4,344
12483,95,8,2484.98,3,4,4,344
15572,212,7,2486.56,3,4,4,344
16477,96,7,2494.46,3,4,4,344
14659,218,9,2497.13,4,4,4,444
17449,184,7,2504.06,3,4,4,344
13695,66,15,2504.13,2,4,4,244
13394,96,8,2509.82,3,4,4,344
13344,275,3,2511.69,4,3,4,434
14408,279,7,2515.81,4,4,4,444
15245,218,3,2515.84,4,3,4,434
17314,29,8,2522.88,2,4,4,244
18245,301,7,2527.1,4,4,4,444
15485,90,3,2529.22,3,3,4,334
17700,66,4,2529.6,2,3,4,234
17838,454,5,2531.9,4,3,4,434
14676,341,6,2533.12,4,4,4,444
14776,219,11,2538.3,4,4,4,444
14546,220,5,2550.28,4,4,4,444
12520,37,5,2550.74,2,4,4,244
14243,454,10,2553.67,4,4,4,444
16912,29,11,2555.58,2,4,4,244
16308,188,4,2560,3,3,4,334
13911,127,9,2561.11,3,4,4,344
16241,63,13,2568.11,2,4,4,244
16919,220,11,2573.2,4,4,4,444
18077,32,11,2581.46,2,4,4,244
12836,30,4,2585.14,2,3,4,234
17965,454,14,2587.73,4,4,4,444
13804,90,7,2588.39,3,4,4,344
15752,154,7,2589.16,3,4,4,344
17346,218,15,2590.97,4,4,4,444
13895,29,4,2593.07,2,3,4,234
13021,212,9,2593.88,3,4,4,344
13983,60,12,2594.53,2,4,4,244
14439,NULL,1,2595.54,2,1,4,214
12600,29,10,2599.04,2,4,4,244
17317,31,3,2600.34,2,3,4,234
18075,99,10,2601.55,3,4,4,344
13174,577,3,2602.78,4,3,4,434
16255,454,8,2604.52,4,4,4,444
13136,35,5,2607.61,2,4,4,244
15356,219,10,2608.1,4,4,4,444
12726,96,7,2609.1,3,4,4,344
13644,NULL,4,2611.66,1,3,4,134
14397,60,19,2612.96,2,4,4,244
15782,31,3,2614.74,2,3,4,234
14262,60,8,2618.23,2,4,4,244
17402,90,13,2618.25,2,4,4,244
18210,60,6,2621.38,2,4,4,244
13422,183,1,2626.3,3,1,4,314
18260,100,6,2628.35,3,4,4,344
13771,183,4,2634.45,3,3,4,334
13883,219,5,2634.88,4,4,4,444
14808,64,8,2638.05,2,4,4,244
17655,485,7,2638.94,4,4,4,444
13658,NULL,5,2639.17,1,4,4,144
16618,121,5,2647.59,3,4,4,344
12721,95,6,2651.09,3,4,4,344
13851,215,3,2651.46,3,3,4,334
14572,181,7,2653.59,3,4,4,344
14107,424,7,2654.75,4,4,4,444
12360,NULL,3,2657.02,1,3,4,134
15671,36,7,2657.13,2,4,4,244
14713,454,11,2658.9,4,4,4,444
15984,212,10,2659.91,3,4,4,344
14854,68,7,2662.03,2,4,4,244
18097,216,6,2662.4,4,4,4,444
13654,36,6,2669.17,2,4,4,244
15696,280,8,2673.47,4,4,4,444
12625,5,2,2678.78,2,2,4,224
17069,29,9,2686.3,2,4,4,244
17386,335,6,2686.42,4,4,4,444
16938,332,4,2687.73,4,3,4,434
13230,454,14,2691.38,4,4,4,444
15796,69,8,2692.06,2,4,4,244
12708,60,10,2693.11,2,4,4,244
14732,90,8,2702.49,3,4,4,344
13285,337,4,2709.12,4,3,4,434
15114,90,10,2713.76,3,4,4,344
14125,29,3,2715.59,2,3,4,234
15993,182,7,2716.26,3,4,4,344
14903,190,5,2717.73,3,4,4,344
12380,157,4,2724.81,3,3,4,334
12840,96,4,2726.77,3,3,4,334
16928,32,17,2726.8,2,4,4,244
17084,243,2,2730.35,4,2,4,424
17596,220,7,2731.9,4,4,4,444
16003,60,5,2735.37,2,4,4,244
16764,216,13,2741.01,4,4,4,444
12669,220,3,2744.03,4,3,4,434
15321,NULL,3,2748.31,2,3,4,234
13971,96,8,2758.26,3,4,4,344
13870,151,8,2760.74,3,4,4,344
14626,93,4,2773.57,3,3,4,334
14121,60,4,2780.15,2,3,4,234
12388,98,6,2780.66,3,4,4,344
17213,485,7,2781.23,4,4,4,444
12758,129,2,2781.51,3,2,4,324
16081,157,5,2786.52,3,4,4,344
14852,340,6,2789.89,4,4,4,444
17739,70,7,2791.35,2,4,4,244
12578,NULL,2,2794.51,1,2,4,124
13769,93,10,2796.51,3,4,4,344
14711,92,11,2804.52,3,4,4,344
18230,60,7,2810.2,2,4,4,244
12356,128,3,2811.43,3,3,4,334
16871,31,6,2812.34,2,4,4,244
14842,215,4,2824.69,3,3,4,334
13451,100,5,2834.77,3,4,4,344
14535,61,3,2843.57,2,3,4,234
18145,NULL,4,2850.35,1,3,4,134
14530,277,6,2855.51,4,4,4,444
13735,NULL,4,2856.41,1,3,4,134
12685,29,6,2863.08,2,4,4,244
14005,127,5,2864.72,3,4,4,344
15606,91,9,2865.56,3,4,4,344
13901,247,5,2867.2,4,4,4,444
16905,638,7,2869.48,4,4,4,444
15628,65,9,2870.24,2,4,4,244
17728,214,3,2876.01,3,3,4,334
12408,152,5,2878.35,3,4,4,344
14251,120,5,2879.7,3,4,4,344
16633,4,6,2883.1,2,4,4,244
17444,33,3,2883.24,2,3,4,234
18144,90,12,2888.75,2,4,4,244
12916,NULL,4,2890.45,1,3,4,134
17644,32,11,2895.64,2,4,4,244
14456,60,9,2899.79,2,4,4,244
16326,91,14,2902.83,3,4,4,344
12438,NULL,2,2906.85,1,2,4,124
14112,98,7,2915.15,3,4,4,344
16686,161,7,2917.44,3,4,4,344
12906,NULL,5,2919.81,1,4,4,144
17504,188,9,2921.13,3,4,4,344
17512,63,10,2924.99,2,4,4,244
16497,70,6,2925.97,2,4,4,244
16316,98,8,2938.91,3,4,4,344
12473,60,5,2950.09,2,4,4,244
14868,32,8,2953.59,2,4,4,244
15854,212,12,2959.76,3,4,4,344
17924,38,7,2962.5,2,4,4,244
17799,36,10,2964.84,2,4,4,244
14032,98,11,2970.55,3,4,4,344
16393,577,13,2979.11,4,4,4,444
14639,32,6,2984.49,2,4,4,244
15687,214,9,2993.1,3,4,4,344
14307,697,6,2995.72,4,4,4,444
12670,60,5,2996.05,2,4,4,244
17659,30,12,2999.46,2,4,4,244
15521,35,8,3000.2,2,4,4,244
12754,160,3,3010.74,3,3,4,334
13742,66,12,3014.79,2,4,4,244
18094,219,7,3017.3,4,4,4,444
12395,38,12,3018.63,2,4,4,244
17059,60,5,3022.55,2,4,4,244
16940,NULL,3,3022.84,1,3,4,134
12598,29,8,3023.08,2,4,4,244
16709,282,5,3029.87,4,4,4,444
17231,216,10,3042.74,4,4,4,444
13869,124,4,3047.6,3,3,4,334
14565,215,4,3050.22,3,3,4,334
15998,274,5,3052.69,4,4,4,444
15443,120,7,3065.53,3,4,4,344
14099,32,11,3067.45,2,4,4,244
13631,335,11,3070.42,4,4,4,444
12910,183,8,3075.04,3,4,4,344
16156,33,9,3077.19,2,4,4,244
18272,151,6,3078.58,3,4,4,344
16218,60,7,3084.68,2,4,4,244
13362,128,4,3090.74,3,3,4,334
14257,278,5,3094.68,4,4,4,444
13135,NULL,1,3096,1,1,4,114
15491,215,6,3100.09,3,4,4,344
16678,274,12,3109.6,4,4,4,444
15861,NULL,8,3112.77,1,4,4,144
17685,666,7,3117.68,4,4,4,444
13268,333,11,3117.73,4,4,4,444
13685,61,7,3119.44,2,4,4,244
17050,218,6,3130.64,4,4,4,444
17220,424,14,3132.24,4,4,4,444
14235,217,5,3134.36,4,4,4,444
17863,30,6,3139.84,2,4,4,244
15065,302,4,3140.43,4,3,4,434
13047,283,10,3143.94,4,4,4,444
13952,188,2,3161.671,3,2,4,324
15708,100,7,3162.08,3,4,4,344
16041,90,3,3166.4,2,3,4,234
16837,30,11,3170.98,2,4,4,244
17672,283,2,3178.17,4,3,4,434
12456,NULL,3,3181.04,1,3,4,134
13758,100,7,3185.45,3,4,4,344
14844,153,4,3189.81,3,3,4,334
13868,333,2,3192.54,4,3,4,434
16107,95,7,3204.16,3,4,4,344
14388,92,8,3212.84,3,4,4,344
13880,187,13,3219.77,3,4,4,344
14175,30,3,3222.3,2,3,4,234
16360,212,6,3241.56,3,4,4,344
15632,63,8,3249.07,2,4,4,244
14702,454,17,3251.79,4,4,4,444
17725,250,11,3269.88,4,4,4,444
15764,1,6,3274.93,2,4,4,244
17723,96,6,3276.4,3,4,4,344
12480,29,4,3281.63,2,3,4,234
14841,68,6,3295.76,2,4,4,244
13373,61,3,3312.25,2,3,4,234
16556,128,7,3313.79,3,4,4,344
12594,95,10,3338.22,3,4,4,344
12613,NULL,5,3339.34,1,4,4,144
13015,128,5,3339.64,3,4,4,344
16011,60,16,3340.46,2,4,4,244
12643,65,6,3344.64,2,4,4,244
16818,95,11,3347.29,3,4,4,344
17183,152,6,3347.31,3,4,4,344
16607,99,14,3347.71,3,4,4,344
14227,128,10,3350.96,3,4,4,344
17758,64,8,3360.15,2,4,4,244
13842,37,9,3370.5,2,4,4,244
14395,100,9,3372.94,3,4,4,344
15974,215,7,3373.39,4,4,4,444
12406,95,2,3374.05,3,2,4,324
13437,335,7,3378.26,4,4,4,444
15228,305,4,3386.71,4,3,4,434
14221,307,9,3389.9,4,4,4,444
13198,32,6,3391.04,2,4,4,244
17669,93,7,3406.72,3,4,4,344
15505,216,5,3406.96,4,4,4,444
13137,29,8,3407.99,2,4,4,244
12370,68,4,3408.44,2,3,4,234
15981,342,8,3408.48,4,4,4,444
13334,161,3,3411.47,3,3,4,334
15676,341,3,3415.96,4,3,4,434
15581,93,13,3421.52,3,4,4,344
13993,31,9,3426.76,2,4,4,244
17491,215,10,3429.87,4,4,4,444
13536,120,7,3437.07,3,4,4,344
15129,216,11,3447.4,4,4,4,444
15410,335,8,3450.84,4,4,4,444
14040,91,12,3451.82,3,4,4,344
13381,31,6,3452.11,2,4,4,244
13448,424,6,3458.04,4,4,4,444
15113,NULL,3,3460.23,2,3,4,234
13014,274,10,3466.28,4,4,4,444
18079,216,4,3480.85,4,3,4,434
16458,29,18,3482.74,2,4,4,244
14907,29,7,3501.1,2,4,4,244
16131,NULL,6,3506.54,1,4,4,144
13953,68,7,3515.68,2,4,4,244
17160,6,6,3518.03,2,4,4,244
16712,35,11,3525.58,2,4,4,244
12454,NULL,1,3528.34,1,1,4,114
15544,29,9,3536.63,2,4,4,244
14543,90,16,3538.23,3,4,4,344
17576,454,19,3542.1,4,4,4,444
14503,181,6,3543.26,3,4,4,344
16242,96,7,3551.25,3,4,4,344
17203,61,6,3556.28,2,4,4,244
17238,98,17,3577.08,3,4,4,344
15484,120,4,3585.86,3,3,4,334
14132,90,11,3586.03,3,4,4,344
16904,60,16,3588.99,2,4,4,244
17528,90,8,3605.14,2,4,4,244
13426,89,10,3611.08,2,4,4,244
13082,216,9,3613.63,4,4,4,444
15808,577,4,3617.12,4,3,4,434
13520,638,6,3624.35,4,4,4,444
13148,424,12,3624.75,4,4,4,444
13327,454,8,3627.77,4,4,4,444
16440,96,5,3635.27,3,4,4,344
12619,182,9,3636.2,3,4,4,344
17230,311,8,3638.41,4,4,4,444
12417,218,9,3649.1,4,4,4,444
12553,332,10,3653.16,4,4,4,444
12429,454,4,3656.8,4,3,4,434
17173,0,8,3664.6,2,4,4,244
15296,95,6,3672.86,3,4,4,344
13124,31,3,3675.43,2,3,4,234
16253,244,2,3683.86,4,2,4,424
12502,215,5,3691.32,3,4,4,344
16570,152,10,3691.6,3,4,4,344
15379,98,7,3698.25,3,4,4,344
13552,216,12,3698.47,4,4,4,444
14282,181,15,3701.44,3,4,4,344
17819,65,7,3704.87,2,4,4,244
18073,277,12,3707.18,4,4,4,444
15622,310,9,3709.56,4,4,4,444
13680,192,4,3710.62,3,3,4,334
15845,192,8,3711.77,3,4,4,344
14364,218,8,3717.35,4,4,4,444
16240,NULL,2,3718.8,1,2,4,124
12647,31,12,3722.82,2,4,4,244
14145,186,4,3742.2,3,3,4,334
16655,90,6,3766.39,3,4,4,344
16327,577,6,3768.87,4,4,4,444
13435,216,7,3770.29,4,4,4,444
12562,216,7,3781.74,4,4,4,444
16019,424,9,3786.24,4,4,4,444
16168,90,27,3787.6,2,4,4,244
16145,223,11,3789.29,4,4,4,444
12668,NULL,4,3798.75,1,3,4,134
15867,95,15,3801.04,3,4,4,344
12597,95,4,3811.22,3,3,4,334
12755,454,2,3811.95,4,3,4,434
17091,151,9,3827.76,3,4,4,344
14547,212,8,3831.26,3,4,4,344
17593,92,5,3831.65,3,4,4,344
13266,60,12,3834.26,2,4,4,244
16717,215,6,3843.08,4,4,4,444
12662,89,11,3849.78,2,4,4,244
15195,151,1,3861,3,1,4,314
15514,424,11,3880.92,4,4,4,444
13523,182,5,3881.48,3,4,4,344
18041,454,21,3882.52,4,4,4,444
14291,98,11,3883.25,3,4,4,344
12867,96,7,3892.22,3,4,4,344
15529,98,11,3896.52,3,4,4,344
13999,96,12,3901.81,3,4,4,344
14739,212,7,3902.28,3,4,4,344
17611,90,15,3918.24,2,4,4,244
17769,30,10,3925.33,2,4,4,244
17651,183,10,3945,3,4,4,344
13183,100,9,3948.68,3,4,4,344
16549,100,10,3951.02,3,4,4,344
17377,454,20,3957.4,4,4,4,444
12378,305,1,3957.62,4,1,4,414
14299,454,9,3960.58,4,4,4,444
12957,187,8,3970.74,3,4,4,344
12841,69,25,3971.83,2,4,4,244
17920,212,17,3972.13,3,4,4,344
12727,215,7,3975.66,3,4,4,344
12779,220,8,3981.36,4,4,4,444
15416,183,4,3984.32,3,3,4,334
17001,89,11,3989.57,2,4,4,244
16186,32,12,3996.44,2,4,4,244
12449,92,4,4007.89,3,3,4,334
15570,69,12,4018.57,2,4,4,244
14401,65,13,4019.38,2,4,4,244
17940,69,10,4020.04,2,4,4,244
13815,NULL,4,4022.32,1,3,4,134
12749,66,5,4045.58,2,4,4,244
12656,NULL,5,4051.17,1,4,4,144
18087,304,2,4055.72,4,3,4,434
14092,275,14,4076.91,4,4,4,444
16592,90,16,4079.84,2,4,4,244
12569,93,32,4085.09,3,4,4,344
16670,90,11,4090.86,3,4,4,344
16401,339,12,4096.67,4,4,4,444
13555,NULL,4,4098.88,1,3,4,134
13988,NULL,6,4114.36,2,4,4,244
14525,32,9,4124.55,2,4,4,244
12949,90,8,4141.54,3,4,4,344
14277,35,3,4151.7,2,3,4,234
13384,90,7,4151.93,3,4,4,344
17419,183,12,4186.97,3,4,4,344
14146,332,5,4191,4,3,4,434
12747,577,11,4196.01,4,4,4,444
15971,36,12,4199.85,2,4,4,244
15804,89,13,4201.35,2,4,4,244
14422,89,6,4233.64,2,4,4,244
12500,70,11,4257.82,2,4,4,244
15034,29,8,4273.61,2,4,4,244
14016,337,4,4286.79,4,3,4,434
14534,98,18,4295.49,3,4,4,344
12347,95,7,4299.8,3,4,4,344
17937,332,7,4301.22,4,4,4,444
14800,100,12,4308.73,3,4,4,344
18251,NULL,1,4314.72,1,2,4,124
16984,336,2,4326.61,4,3,4,434
17567,282,8,4331.48,4,4,4,444
16945,98,19,4345.5,3,4,4,344
12752,NULL,1,4366.78,1,1,4,114
15874,188,7,4370.72,3,4,4,344
14085,98,18,4381.5,3,4,4,344
13069,89,24,4387.15,2,4,4,244
13505,NULL,4,4393.63,1,3,4,134
12712,454,13,4396.13,4,4,4,444
16626,89,17,4413.1,2,4,4,244
15955,67,14,4416.26,2,4,4,244
12484,152,6,4422.23,3,4,4,344
17364,89,11,4430.05,2,4,4,244
17975,153,13,4454.01,3,4,4,344
14426,152,10,4471.59,3,4,4,344
17613,161,14,4474.1,3,4,4,344
15093,223,6,4474.68,4,4,4,444
12627,183,7,4478.53,3,4,4,344
13267,98,19,4483.24,3,4,4,344
12524,70,8,4485.72,2,4,4,244
14159,215,11,4493.11,3,4,4,344
16931,91,21,4504.17,3,4,4,344
15299,275,7,4507.01,4,4,4,444
14286,36,3,4547.39,2,3,4,234
14180,92,25,4551.42,3,4,4,344
17068,279,21,4552.14,4,4,4,444
13802,342,3,4576.02,4,3,4,434
14004,304,7,4582.64,4,4,4,444
14390,666,9,4617.53,4,4,4,444
14189,60,15,4619.04,2,4,4,244
14191,63,13,4654.76,2,4,4,244
17365,39,8,4662.26,2,4,4,244
15291,68,15,4668.3,2,4,4,244
14135,39,15,4679.81,2,4,4,244
12714,NULL,5,4701.54,1,4,4,144
17690,90,15,4710.5,2,4,4,244
15555,454,16,4717.12,4,4,4,444
16722,95,13,4730.81,3,4,4,344
15152,90,13,4745.69,3,4,4,344
12955,332,11,4757.16,4,4,4,444
13013,35,13,4771.34,2,4,4,244
15187,90,16,4777.18,3,4,4,344
15298,218,12,4794.86,4,4,4,444
15738,95,16,4802.42,3,4,4,344
15547,67,14,4825.83,2,4,4,244
17652,95,12,4847.92,3,4,4,344
12688,NULL,1,4853.81,1,1,4,114
14292,301,9,4871.93,4,4,4,444
17602,151,6,4873.89,3,4,4,344
12664,332,9,4881.88,4,4,4,444
17133,182,7,4892.24,3,4,4,344
15786,NULL,3,4899.2,1,3,4,134
14709,90,13,4921.04,3,4,4,344
14562,95,18,4929.37,3,4,4,344
12700,214,4,4939.99,3,3,4,334
15301,218,12,4945.55,4,4,4,444
12437,274,18,4951.41,4,4,4,444
14329,37,7,4955.44,2,4,4,244
15032,485,3,4955.8,4,3,4,434
12444,63,5,4965.76,2,4,4,244
14755,100,11,4994.68,3,4,4,344
15719,216,13,5007,4,4,4,444
13941,31,5,5026.56,2,4,4,244
17426,92,6,5032.22,3,4,4,344
15046,90,15,5048.32,3,4,4,344
12432,NULL,5,5059.32,1,4,4,144
13139,152,7,5064.94,3,4,4,344
16700,60,13,5066.05,2,4,4,244
15903,29,7,5066.28,2,4,4,244
15727,220,7,5078.31,4,4,4,444
17858,577,12,5103.31,4,4,4,444
13599,274,21,5111.03,4,4,4,444
16191,38,13,5139.72,2,4,4,244
17730,93,13,5141.4,3,4,4,344
17809,61,12,5162.91,2,4,4,244
13756,95,14,5174.4,3,4,4,344
16258,246,5,5203.51,4,4,4,444
18226,67,11,5219.65,2,4,4,244
12362,30,10,5226.23,2,4,4,244
17061,219,11,5232.23,4,4,4,444
15150,277,10,5286.29,4,4,4,444
13269,577,15,5340.38,4,4,4,444
16303,70,3,5360.63,2,3,4,234
16265,424,9,5367.65,4,4,4,444
16701,33,13,5388.22,2,4,4,244
17850,697,34,5391.21,4,4,4,444
14688,66,21,5393.75,2,4,4,244
17719,277,15,5396.04,4,4,4,444
18198,212,17,5405.76,3,4,4,344
12490,96,10,5417.93,3,4,4,344
16985,217,10,5464.12,4,4,4,444
15805,424,17,5477.68,4,4,4,444
18225,454,12,5480.82,4,4,4,444
16609,280,7,5493.46,4,4,4,444
17757,99,30,5521.39,3,4,4,344
16161,69,19,5531.57,2,4,4,244
16767,90,11,5550.72,3,4,4,344
14049,247,4,5551.09,4,3,4,434
18118,92,26,5552.86,3,4,4,344
12539,70,4,5568.35,2,3,4,234
12839,95,14,5578.36,3,4,4,344
12481,454,10,5579.82,4,4,4,444
13468,60,37,5587.17,2,4,4,244
13004,95,18,5625.07,3,4,4,344
17716,60,11,5630.49,2,4,4,244
17049,96,9,5655.03,3,4,4,344
17686,69,7,5660.26,2,4,4,244
14110,274,12,5683.15,4,4,4,444
14505,66,8,5704.63,2,4,4,244
16553,68,12,5719.82,2,4,4,244
13178,96,11,5725.47,3,4,4,344
13316,302,4,5727.89,4,3,4,434
15218,188,11,5756.13,3,4,4,344
12720,99,25,5776.69,3,4,4,344
14415,91,13,5797.69,3,4,4,344
13097,93,10,5815.19,3,4,4,344
13050,63,17,5830.99,2,4,4,244
13209,90,8,5845.41,3,4,4,344
14944,60,11,5865.57,2,4,4,244
13534,187,25,5870.08,3,4,4,344
13225,61,7,5895.04,2,4,4,244
15382,126,6,5945.63,3,4,4,344
12637,92,8,5974.02,3,4,4,344
14101,NULL,6,5976.79,2,4,4,244
14735,181,32,6065.69,3,4,4,344
17509,61,8,6083.64,2,4,4,244
12357,182,1,6101.11,3,1,4,314
15005,100,28,6101.7,3,4,4,344
14060,95,19,6110.18,3,4,4,344
15939,68,15,6115.01,2,4,4,244
13418,424,18,6122.39,4,4,4,444
14057,31,17,6201.58,2,4,4,244
12359,279,4,6203.98,4,3,4,434
17315,60,38,6224.11,2,4,4,244
13668,100,21,6249.03,3,4,4,344
13709,214,13,6262.83,3,4,4,344
16126,60,4,6287.77,2,3,4,234
17338,337,8,6316.54,4,4,4,444
13871,68,13,6383.45,2,4,4,244
16814,577,21,6405,4,4,4,444
12431,61,15,6414.91,2,4,4,244
13102,454,24,6424.09,4,4,4,444
15694,89,14,6465.9,2,4,4,244
18223,212,14,6484.54,3,4,4,344
12472,577,7,6551.71,4,4,4,444
15144,188,17,6580.44,3,4,4,344
15023,577,11,6593.18,4,4,4,444
16182,336,4,6617.65,4,3,4,434
12626,183,9,6620.48,3,4,4,344
15249,92,13,6648.86,3,4,4,344
18055,577,10,6661.64,4,4,4,444
16353,92,23,6675.71,3,4,4,344
16746,212,18,6677.21,3,4,4,344
15601,93,14,6695.44,3,4,4,344
13576,60,18,6717.34,2,4,4,244
16652,35,7,6734.37,2,4,4,244
16532,223,3,6748.8,4,3,4,434
12476,219,11,6751.8,4,4,4,444
12830,92,6,6814.64,3,4,4,344
12705,128,9,6863.25,3,4,4,344
16713,189,15,6867.2,3,4,4,344
17416,60,7,6882.92,2,4,4,244
16187,335,15,6906.4,4,4,4,444
16923,100,19,6910.93,3,4,4,344
13027,217,6,6912,4,4,4,444
12989,424,15,6924.11,4,4,4,444
12766,100,7,6969.83,3,4,4,344
12798,NULL,3,6977.04,1,3,4,134
16745,95,17,6979.9,3,4,4,344
14961,92,9,7024.88,3,4,4,344
13985,96,15,7045.13,3,4,4,344
16729,96,21,7059.1,3,4,4,344
13324,31,10,7121.95,2,4,4,244
16873,91,6,7123.62,3,4,4,344
18229,219,20,7216.9,4,4,4,444
13263,30,35,7227.58,2,4,4,244
13018,90,28,7263.06,3,4,4,344
12583,69,15,7281.38,2,4,4,244
12474,30,18,7321.81,2,4,4,244
17396,638,8,7330.8,4,4,4,444
15465,91,18,7354.62,3,4,4,344
12980,38,9,7374.9,2,4,4,244
15044,70,17,7458.25,2,4,4,244
18172,90,20,7561.68,2,4,4,244
15194,216,15,7607.17,4,4,4,444
17811,91,39,7624.99,3,4,4,344
14796,33,17,7786.68,2,4,4,244
